"Date","Open","High","Low","Close","Volume","Adj Close"
2008-03-17 01:00:00,428,434,412,419.87,7888200,419.87
2008-03-18 01:00:00,429,441,426,439.16,7237200,439.16
2008-03-19 01:00:00,441,448,432,432.0,6179000,432.0
2008-03-20 01:00:00,427,436,418,433.55,9913400,433.55
2008-03-24 01:00:00,438,466,438,460.56,6763500,460.56
2008-03-25 01:00:00,457,457,446,450.78,5831600,450.78
2008-03-26 01:00:00,453,463,449,458.19,5225700,458.19
2008-03-27 01:00:00,446,449,440,444.08,5832200,444.08
2008-03-28 01:00:00,447,454,434,438.08,4376200,438.08
2008-03-31 02:00:00,436,443,432,440.47,4446400,440.47
2008-04-01 02:00:00,448,467,447,465.71,6093100,465.71
2008-04-02 02:00:00,470,476,460,465.7,5999000,465.7
2008-04-03 02:00:00,462,463,448,455.12,6778400,455.12
2008-04-04 02:00:00,457,478,456,471.09,5897200,471.09
2008-04-07 02:00:00,477,485,474,476.82,5943500,476.82
2008-04-08 02:00:00,473,474,462,467.81,4547000,467.81
2008-04-09 02:00:00,469,472,458,464.19,6048100,464.19
2008-04-10 02:00:00,465,474,462,469.08,5072400,469.08
2008-04-11 02:00:00,464,467,455,457.45,4169700,457.45
2008-04-14 02:00:00,457,457,450,451.66,3842600,451.66
2008-04-15 02:00:00,458,460,444,446.84,4577600,446.84
2008-04-16 02:00:00,444,458,441,455.03,7630700,455.03
2008-04-17 02:00:00,456,459,447,449.54,13353000,449.54
2008-04-18 02:00:00,535,548,525,539.41,18235600,539.41
2008-04-21 02:00:00,539,543,530,537.79,7439700,537.79
2008-04-22 02:00:00,538,561,538,555.0,7938500,555.0
2008-04-23 02:00:00,558,559,541,546.49,4921500,546.49
2008-04-24 02:00:00,551,554,540,543.04,4135100,543.04
2008-04-25 02:00:00,549,553,543,544.06,4164400,544.06
2008-04-28 02:00:00,546,557,539,552.12,4008600,552.12
2008-04-29 02:00:00,551,563,550,558.47,4346000,558.47
2008-04-30 02:00:00,562,585,558,574.29,7903000,574.29
2008-05-01 02:00:00,578,595,577,593.08,6602800,593.08
2008-05-02 02:00:00,598,602,579,581.29,6998800,581.29
2008-05-05 02:00:00,599,599,587,594.9,6281000,594.9
2008-05-06 02:00:00,591,592,583,586.36,4629300,586.36
2008-05-07 02:00:00,590,599,576,579.0,6613000,579.0
2008-05-08 02:00:00,586,589,579,583.01,5122900,583.01
2008-05-09 02:00:00,579,585,571,573.2,4484900,573.2
2008-05-12 02:00:00,575,587,569,584.94,4863900,584.94
2008-05-13 02:00:00,586,588,579,583.0,5163500,583.0
2008-05-14 02:00:00,586,591,575,576.3,4375800,576.3
2008-05-15 02:00:00,579,583,576,581.0,4342700,581.0
2008-05-16 02:00:00,581,585,578,580.07,4274100,580.07
2008-05-19 02:00:00,579,589,574,577.52,5604500,577.52
2008-05-20 02:00:00,575,582,573,578.6,3313600,578.6
2008-05-21 02:00:00,579,581,548,549.99,6468100,549.99
2008-05-22 02:00:00,552,554,540,549.46,5076300,549.46
2008-05-23 02:00:00,547,553,538,544.62,4431500,544.62
2008-05-27 02:00:00,545,563,544,560.9,3865500,560.9
2008-05-28 02:00:00,568,571,561,568.24,4050400,568.24
2008-05-29 02:00:00,575,586,573,583.0,4845000,583.0
2008-05-30 02:00:00,583,590,581,585.8,3225200,585.8
2008-06-02 02:00:00,583,584,571,575.0,3674200,575.0
2008-06-03 02:00:00,577,581,561,567.3,4305300,567.3
2008-06-04 02:00:00,565,578,565,572.22,3363200,572.22
2008-06-05 02:00:00,577,588,576,586.3,3916700,586.3
2008-06-06 02:00:00,580,581,567,567.0,4734500,567.0
2008-06-09 02:00:00,568,570,545,557.87,5288300,557.87
2008-06-10 02:00:00,550,559,547,554.17,3657400,554.17
2008-06-11 02:00:00,556,557,544,545.2,3812900,545.2
2008-06-12 02:00:00,549,558,547,552.95,5491600,552.95
2008-06-13 02:00:00,561,576,561,571.51,6184400,571.51
2008-06-16 02:00:00,567,579,567,572.81,3542800,572.81
2008-06-17 02:00:00,576,578,568,569.46,3462900,569.46
2008-06-18 02:00:00,565,569,559,562.38,3381200,562.38
2008-06-19 02:00:00,555,564,551,560.2,5683100,560.2
2008-06-20 02:00:00,557,557,545,546.43,5983100,546.43
2008-06-23 02:00:00,545,553,542,545.21,3635900,545.21
2008-06-24 02:00:00,545,551,535,542.3,4672600,542.3
2008-06-25 02:00:00,545,558,544,551.0,4122200,551.0
2008-06-26 02:00:00,544,545,528,528.82,5659500,528.82
2008-06-27 02:00:00,528,530,515,528.07,5447500,528.07
2008-06-30 02:00:00,532,538,523,526.42,3765300,526.42
2008-07-01 02:00:00,520,537,517,534.73,4959900,534.73
2008-07-02 02:00:00,537,540,526,527.04,4223000,527.04
2008-07-03 02:00:00,531,539,528,537.0,2400500,537.0
2008-07-07 02:00:00,542,549,536,543.91,4255200,543.91
2008-07-08 02:00:00,546,555,540,554.53,4932400,554.53
2008-07-09 02:00:00,551,556,541,541.55,4154000,541.55
2008-07-10 02:00:00,545,550,531,540.57,4331700,540.57
2008-07-11 02:00:00,537,540,519,533.8,4981400,533.8
2008-07-14 02:00:00,539,540,515,521.62,4424800,521.62
2008-07-15 02:00:00,516,528,501,516.09,6071000,516.09
2008-07-16 02:00:00,514,537,511,535.6,4742200,535.6
2008-07-17 02:00:00,534,537,525,533.44,8787400,533.44
2008-07-18 02:00:00,498,499,478,481.32,11292400,481.32
2008-07-21 02:00:00,481,484,466,468.8,5901500,468.8
2008-07-22 02:00:00,467,480,466,477.11,4691500,477.11
2008-07-23 02:00:00,482,497,478,489.22,4894100,489.22
2008-07-24 02:00:00,497,497,476,475.62,3540900,475.62
2008-07-25 02:00:00,486,493,482,491.98,3183500,491.98
2008-07-28 02:00:00,492,492,475,477.12,3160000,477.12
2008-07-29 02:00:00,479,487,478,483.11,2802800,483.11
2008-07-30 02:00:00,486,486,473,482.7,3490700,482.7
2008-07-31 02:00:00,475,481,471,473.75,2865100,473.75
2008-08-01 02:00:00,473,473,463,467.86,3007900,467.86
2008-08-04 02:00:00,468,473,462,463.0,2487000,463.0
2008-08-05 02:00:00,468,480,466,479.85,3584500,479.85
2008-08-06 02:00:00,478,490,473,486.34,3375800,486.34
2008-08-07 02:00:00,482,484,476,479.12,2773800,479.12
2008-08-08 02:00:00,480,496,476,495.01,3739300,495.01
2008-08-11 02:00:00,492,509,492,500.84,4239300,500.84
2008-08-12 02:00:00,502,506,498,502.61,2755700,502.61
2008-08-13 02:00:00,502,504,494,500.03,3625500,500.03
2008-08-14 02:00:00,498,508,496,505.49,2918600,505.49
2008-08-15 02:00:00,507,511,506,510.15,3545700,510.15
2008-08-18 02:00:00,510,510,496,498.3,3333900,498.3
2008-08-19 02:00:00,490,498,487,490.5,3046500,490.5
2008-08-20 02:00:00,495,497,483,485.0,3982100,485.0
2008-08-21 02:00:00,483,490,479,486.53,3514100,486.53
2008-08-22 02:00:00,492,495,489,490.59,2297200,490.59
2008-08-25 02:00:00,486,497,482,483.01,2014300,483.01
2008-08-26 02:00:00,483,483,471,474.16,3308200,474.16
2008-08-27 02:00:00,474,475,465,468.58,4387100,468.58
2008-08-28 02:00:00,472,476,470,473.78,3029700,473.78
2008-08-29 02:00:00,470,471,462,463.29,3848200,463.29
2008-09-02 02:00:00,477,482,461,465.25,6111500,465.25
2008-09-03 02:00:00,469,474,460,464.41,4314600,464.41
2008-09-04 02:00:00,460,463,449,450.26,4848500,450.26
2008-09-05 02:00:00,445,452,440,444.25,4534300,444.25
2008-09-08 02:00:00,452,453,418,419.95,9017900,419.95
2008-09-09 02:00:00,423,432,415,418.66,7229600,418.66
2008-09-10 02:00:00,424,424,410,414.16,6226800,414.16
2008-09-11 02:00:00,408,435,406,433.75,6471400,433.75
2008-09-12 02:00:00,430,442,429,437.66,6028000,437.66
2008-09-15 02:00:00,424,442,424,433.86,6567400,433.86
2008-09-16 02:00:00,426,449,425,442.93,6990700,442.93
2008-09-17 02:00:00,438,439,413,414.49,9126900,414.49
2008-09-18 02:00:00,423,439,411,439.08,8589400,439.08
2008-09-19 02:00:00,461,462,443,449.15,10006000,449.15
2008-09-22 02:00:00,454,454,429,430.14,4407300,430.14
2008-09-23 02:00:00,433,441,426,429.27,5204200,429.27
2008-09-24 02:00:00,430,445,430,435.11,4242000,435.11
2008-09-25 02:00:00,439,450,436,439.6,5020300,439.6
2008-09-26 02:00:00,428,437,421,431.04,5292500,431.04
2008-09-29 02:00:00,420,424,381,381.0,10762900,381.0
2008-09-30 02:00:00,396,425,392,400.52,3086300,400.52
2008-10-01 02:00:00,411,417,403,411.72,6234800,411.72
2008-10-02 02:00:00,410,410,386,390.49,5984900,390.49
2008-10-03 02:00:00,397,413,383,386.91,7992900,386.91
2008-10-06 02:00:00,374,376,357,371.21,11220600,371.21
2008-10-07 02:00:00,373,375,345,346.01,11054400,346.01
2008-10-08 02:00:00,330,359,326,338.11,11826400,338.11
2008-10-09 02:00:00,345,349,322,328.98,8075000,328.98
2008-10-10 02:00:00,313,342,310,332.0,10597800,332.0
2008-10-13 02:00:00,356,382,346,381.02,8905500,381.02
2008-10-14 02:00:00,394,395,357,362.71,7784800,362.71
2008-10-15 02:00:00,355,359,339,339.17,6721400,339.17
2008-10-16 02:00:00,333,357,309,353.02,16239700,353.02
2008-10-17 02:00:00,379,386,364,372.54,14249200,372.54
2008-10-20 02:00:00,380,381,360,379.32,6753400,379.32
2008-10-21 02:00:00,372,384,362,362.75,5782000,362.75
2008-10-22 02:00:00,357,370,344,355.67,6560000,355.67
2008-10-23 02:00:00,354,358,338,352.32,6478900,352.32
2008-10-24 02:00:00,326,350,325,339.29,7359000,339.29
2008-10-27 01:00:00,335,343,326,329.49,6200700,329.49
2008-10-28 01:00:00,339,369,329,368.75,8105400,368.75
2008-10-29 01:00:00,366,371,352,358.0,9756600,358.0
2008-10-30 01:00:00,368,372,358,359.69,7988900,359.69
2008-10-31 01:00:00,356,372,354,359.36,7423300,359.36
2008-11-03 01:00:00,358,363,341,346.49,5954500,346.49
2008-11-04 01:00:00,353,372,346,366.94,7349900,366.94
2008-11-05 01:00:00,362,369,341,342.24,6946500,342.24
2008-11-06 01:00:00,340,344,326,331.22,8574800,331.22
2008-11-07 01:00:00,333,341,325,331.14,4681300,331.14
2008-11-10 01:00:00,328,329,309,318.78,8080100,318.78
2008-11-11 01:00:00,309,316,301,311.46,10146600,311.46
2008-11-12 01:00:00,302,312,288,291.0,10051100,291.0
2008-11-13 01:00:00,292,313,280,312.08,13234700,312.08
2008-11-14 01:00:00,303,325,303,310.02,9517100,310.02
2008-11-17 01:00:00,303,310,298,300.12,7543800,300.12
2008-11-18 01:00:00,302,304,285,297.42,8346100,297.42
2008-11-19 01:00:00,295,300,279,280.18,7834600,280.18
2008-11-20 01:00:00,275,283,259,259.56,9779400,259.56
2008-11-21 01:00:00,263,269,247,262.43,10244500,262.43
2008-11-24 01:00:00,269,270,249,257.44,10054700,257.44
2008-11-25 01:00:00,269,287,267,282.05,10771200,282.05
2008-11-26 01:00:00,280,295,276,292.09,6356600,292.09
2008-11-28 01:00:00,291,296,288,292.96,2565500,292.96
2008-12-01 01:00:00,287,287,266,265.99,5711200,265.99
2008-12-02 01:00:00,270,278,263,275.11,5839700,275.11
2008-12-03 01:00:00,270,281,265,279.43,5904800,279.43
2008-12-04 01:00:00,277,283,269,274.34,4886600,274.34
2008-12-05 01:00:00,271,284,264,283.99,6521200,283.99
2008-12-08 01:00:00,290,309,282,302.11,8144300,302.11
2008-12-09 01:00:00,298,318,297,305.97,6889900,305.97
2008-12-10 01:00:00,309,315,305,308.82,5237000,308.82
2008-12-11 01:00:00,304,313,298,300.22,6179200,300.22
2008-12-12 01:00:00,296,316,294,315.76,5722100,315.76
2008-12-15 01:00:00,314,318,305,310.67,6737900,310.67
2008-12-16 01:00:00,315,330,311,325.28,7059600,325.28
2008-12-17 01:00:00,319,322,312,315.24,5789700,315.24
2008-12-18 01:00:00,317,320,309,310.28,4763500,310.28
2008-12-19 01:00:00,311,318,309,310.17,5612600,310.17
2008-12-22 01:00:00,309,310,291,297.11,3917600,297.11
2008-12-23 01:00:00,300,303,297,298.02,3777700,298.02
2008-12-24 01:00:00,301,306,298,302.95,1921500,302.95
2008-12-26 01:00:00,304,305,298,300.36,1959100,300.36
2008-12-29 01:00:00,300,301,292,297.42,3701900,297.42
2008-12-30 01:00:00,301,307,299,303.11,3843500,303.11
2008-12-31 01:00:00,304,311,303,307.65,2886800,307.65
2009-01-02 01:00:00,309,322,306,321.32,3610500,321.32
2009-01-05 01:00:00,321,331,315,328.05,4889000,328.05
2009-01-06 01:00:00,333,341,326,334.06,6425200,334.06
2009-01-07 01:00:00,328,331,319,322.01,4494500,322.01
2009-01-08 01:00:00,318,325,317,325.19,3600700,325.19
2009-01-09 01:00:00,328,328,313,315.07,4340500,315.07
2009-01-12 01:00:00,316,319,310,312.69,3304300,312.69
2009-01-13 01:00:00,312,321,310,314.32,4432500,314.32
2009-01-14 01:00:00,310,314,298,300.97,5467900,300.97
2009-01-15 01:00:00,298,304,287,298.99,5934500,298.99
2009-01-16 01:00:00,305,308,296,299.67,5224400,299.67
2009-01-20 01:00:00,299,300,283,282.75,5048200,282.75
2009-01-21 01:00:00,288,304,288,303.08,4924500,303.08
2009-01-22 01:00:00,298,309,295,306.5,8267000,306.5
2009-01-23 01:00:00,309,332,304,324.7,10732800,324.7
2009-01-26 01:00:00,325,328,321,323.87,4610700,323.87
2009-01-27 01:00:00,326,334,324,331.48,4927300,331.48
2009-01-28 01:00:00,338,352,336,348.67,7691400,348.67
2009-01-29 01:00:00,345,345,340,343.32,7283800,343.32
2009-01-30 01:00:00,345,349,336,338.53,4672000,338.53
2009-02-02 01:00:00,334,345,332,340.57,5206900,340.57
2009-02-03 01:00:00,343,343,334,340.45,6556500,340.45
2009-02-04 01:00:00,340,354,339,343.0,6817400,343.0
2009-02-05 01:00:00,341,355,337,353.72,7264400,353.72
2009-02-06 01:00:00,356,374,355,371.28,7038100,371.28
2009-02-09 01:00:00,371,381,367,378.77,4977300,378.77
2009-02-10 01:00:00,376,378,358,358.51,7103700,358.51
2009-02-11 01:00:00,359,365,353,358.04,5231600,358.04
2009-02-12 01:00:00,353,364,351,363.05,5550300,363.05
2009-02-13 01:00:00,362,363,355,357.68,4146700,357.68
2009-02-17 01:00:00,347,347,340,342.66,5680400,342.66
2009-02-18 01:00:00,347,353,341,353.11,6024500,353.11
2009-02-19 01:00:00,357,360,341,342.64,4988700,342.64
2009-02-20 01:00:00,338,349,335,346.45,6217100,346.45
2009-02-23 01:00:00,347,350,330,330.06,5221100,330.06
2009-02-24 01:00:00,331,350,331,345.45,6095900,345.45
2009-02-25 01:00:00,342,352,339,341.64,6439100,341.64
2009-02-26 01:00:00,346,352,337,337.18,5605600,337.18
2009-02-27 01:00:00,333,344,331,337.99,5420000,337.99
2009-03-02 01:00:00,333,341,326,327.16,5788500,327.16
2009-03-03 01:00:00,330,334,322,325.48,6524800,325.48
2009-03-04 01:00:00,323,329,315,318.92,7818400,318.92
2009-03-05 01:00:00,316,319,303,305.64,6529900,305.64
2009-03-06 01:00:00,307,310,294,308.57,7234200,308.57
2009-03-09 01:00:00,300,307,289,290.89,6471300,290.89
2009-03-10 01:00:00,298,311,294,308.17,6730200,308.17
2009-03-11 01:00:00,310,320,306,317.91,5923600,317.91
2009-03-12 01:00:00,318,325,314,323.53,5024100,323.53
2009-03-13 01:00:00,326,327,319,324.42,3906400,324.42
2009-03-16 01:00:00,326,330,319,319.69,4946800,319.69
2009-03-17 01:00:00,320,335,319,335.34,4712500,335.34
2009-03-18 01:00:00,335,340,328,333.1,5012200,333.1
2009-03-19 01:00:00,332,336,327,329.94,4111200,329.94
2009-03-20 01:00:00,330,333,326,330.16,4737900,330.16
2009-03-23 01:00:00,334,349,333,348.6,4271500,348.6
2009-03-24 01:00:00,347,354,344,347.17,3820000,347.17
2009-03-25 01:00:00,350,351,336,344.07,4336300,344.07
2009-03-26 01:00:00,353,359,349,353.29,6003300,353.29
2009-03-27 01:00:00,350,352,345,347.7,3322800,347.7
2009-03-30 02:00:00,343,344,336,342.69,3094100,342.69
2009-03-31 02:00:00,349,354,346,348.06,3655300,348.06
2009-04-01 02:00:00,344,355,341,354.09,3301200,354.09
2009-04-02 02:00:00,363,370,360,362.5,4488000,362.5
2009-04-03 02:00:00,365,372,358,369.78,3789800,369.78
2009-04-06 02:00:00,367,370,361,368.24,3280300,368.24
2009-04-07 02:00:00,363,364,355,358.65,3680100,358.65
2009-04-08 02:00:00,364,365,356,362.0,2765200,362.0
2009-04-09 02:00:00,370,374,366,372.5,3382600,372.5
2009-04-13 02:00:00,371,379,370,378.11,3050100,378.11
2009-04-14 02:00:00,377,377,366,368.91,3428600,368.91
2009-04-15 02:00:00,367,381,364,379.5,4930700,379.5
2009-04-16 02:00:00,382,393,381,388.74,10185100,388.74
2009-04-17 02:00:00,386,400,385,392.24,10730800,392.24
2009-04-20 02:00:00,386,391,376,379.3,4428900,379.3
2009-04-21 02:00:00,376,384,376,381.47,3695400,381.47
2009-04-22 02:00:00,382,390,379,383.86,3501800,383.86
2009-04-23 02:00:00,388,390,381,384.69,2609000,384.69
2009-04-24 02:00:00,386,393,381,389.49,3385400,389.49
2009-04-27 02:00:00,384,389,383,385.95,2290600,385.95
2009-04-28 02:00:00,384,389,382,383.71,2943600,383.71
2009-04-29 02:00:00,386,395,386,391.47,3610000,391.47
2009-04-30 02:00:00,396,404,395,395.97,4355700,395.97
2009-05-01 02:00:00,395,398,392,393.69,2427700,393.69
2009-05-04 02:00:00,398,402,395,401.98,3203000,401.98
2009-05-05 02:00:00,400,405,397,402.99,2400800,402.99
2009-05-06 02:00:00,407,408,401,403.47,2632900,403.47
2009-05-07 02:00:00,404,405,393,396.61,2999800,396.61
2009-05-08 02:00:00,403,410,395,407.33,3865100,407.33
2009-05-11 02:00:00,403,412,401,407.98,2559300,407.98
2009-05-12 02:00:00,410,411,395,399.01,3790800,399.01
2009-05-13 02:00:00,394,396,388,389.54,2842800,389.54
2009-05-14 02:00:00,389,392,385,387.5,2937000,387.5
2009-05-15 02:00:00,391,394,389,390.0,3008700,390.0
2009-05-18 02:00:00,395,397,385,396.84,3351700,396.84
2009-05-19 02:00:00,396,402,393,398.88,2837500,398.88
2009-05-20 02:00:00,402,406,395,397.18,2284000,397.18
2009-05-21 02:00:00,396,403,394,396.5,2719800,396.5
2009-05-22 02:00:00,397,399,392,393.5,1718600,393.5
2009-05-26 02:00:00,392,405,390,404.36,3104500,404.36
2009-05-27 02:00:00,406,412,405,405.56,3034300,405.56
2009-05-28 02:00:00,409,412,405,410.4,2668800,410.4
2009-05-29 02:00:00,412,417,411,417.23,2648200,417.23
2009-06-01 02:00:00,419,430,419,426.56,3322400,426.56
2009-06-02 02:00:00,426,430,423,428.4,2623600,428.4
2009-06-03 02:00:00,426,432,424,431.65,3532800,431.65
2009-06-04 02:00:00,435,441,435,440.28,3638100,440.28
2009-06-05 02:00:00,445,447,439,444.32,3680800,444.32
2009-06-08 02:00:00,440,441,434,438.77,3098700,438.77
2009-06-09 02:00:00,439,441,432,435.62,3254900,435.62
2009-06-10 02:00:00,436,438,427,432.6,3358900,432.6
2009-06-11 02:00:00,432,434,428,429.0,2865200,429.0
2009-06-12 02:00:00,427,428,421,424.84,2918400,424.84
2009-06-15 02:00:00,422,422,414,416.77,3736900,416.77
2009-06-16 02:00:00,419,421,415,416.0,3049700,416.0
2009-06-17 02:00:00,416,420,412,415.16,3490100,415.16
2009-06-18 02:00:00,416,419,413,414.06,3085200,414.06
2009-06-19 02:00:00,418,420,415,420.09,4259100,420.09
2009-06-22 02:00:00,417,417,402,407.35,4124400,407.35
2009-06-23 02:00:00,407,409,403,405.68,2899600,405.68
2009-06-24 02:00:00,409,412,407,409.29,2457800,409.29
2009-06-25 02:00:00,407,416,407,415.77,3044500,415.77
2009-06-26 02:00:00,414,428,413,425.32,3256700,425.32
2009-06-29 02:00:00,426,428,422,424.14,2169300,424.14
2009-06-30 02:00:00,424,427,418,421.59,2593900,421.59
2009-07-01 02:00:00,424,426,418,418.99,2310800,418.99
2009-07-02 02:00:00,415,415,407,408.49,2517600,408.49
2009-07-06 02:00:00,407,411,402,409.61,2262600,409.61
2009-07-07 02:00:00,408,409,396,396.63,3259300,396.63
2009-07-08 02:00:00,400,406,398,402.49,3441200,402.49
2009-07-09 02:00:00,406,414,406,410.39,3275600,410.39
2009-07-10 02:00:00,410,417,409,414.4,2926600,414.4
2009-07-13 02:00:00,416,425,415,424.3,4045700,424.3
2009-07-14 02:00:00,424,427,421,424.69,2895800,424.69
2009-07-15 02:00:00,430,439,428,438.17,3777000,438.17
2009-07-16 02:00:00,437,446,434,442.6,6554500,442.6
2009-07-17 02:00:00,433,435,427,430.25,6854100,430.25
2009-07-20 02:00:00,430,433,426,430.17,3153500,430.17
2009-07-21 02:00:00,431,432,426,427.9,2968200,427.9
2009-07-22 02:00:00,428,430,424,427.69,2586700,427.69
2009-07-23 02:00:00,429,441,426,437.34,3478200,437.34
2009-07-24 02:00:00,436,450,435,446.72,3626900,446.72
2009-07-27 02:00:00,446,447,438,444.8,2504400,444.8
2009-07-28 02:00:00,441,443,436,439.85,2532500,439.85
2009-07-29 02:00:00,437,438,432,436.24,1987000,436.24
2009-07-30 02:00:00,443,451,443,445.64,3198600,445.64
2009-07-31 02:00:00,450,453,442,443.05,2860400,443.05
2009-08-03 02:00:00,449,454,448,452.21,2590300,452.21
2009-08-04 02:00:00,449,454,448,453.73,2389800,453.73
2009-08-05 02:00:00,456,457,448,451.14,2342000,451.14
2009-08-06 02:00:00,454,455,449,450.36,2110900,450.36
2009-08-07 02:00:00,456,459,455,457.1,2543100,457.1
2009-08-10 02:00:00,455,458,454,456.61,1742000,456.61
2009-08-11 02:00:00,454,457,452,453.94,1712500,453.94
2009-08-12 02:00:00,455,462,455,458.58,2341400,458.58
2009-08-13 02:00:00,462,465,459,462.28,1995200,462.28
2009-08-14 02:00:00,463,463,457,460.0,1675100,460.0
2009-08-17 02:00:00,452,452,443,444.89,2620200,444.89
2009-08-18 02:00:00,445,448,442,445.28,2351100,445.28
2009-08-19 02:00:00,440,445,439,443.97,2255000,443.97
2009-08-20 02:00:00,452,462,451,460.41,3998900,460.41
2009-08-21 02:00:00,466,466,463,465.24,3560500,465.24
2009-08-24 02:00:00,467,470,464,468.73,2453400,468.73
2009-08-25 02:00:00,469,474,469,471.37,2341000,471.37
2009-08-26 02:00:00,473,473,467,468.0,1987800,468.0
2009-08-27 02:00:00,469,469,461,466.06,1998900,466.06
2009-08-28 02:00:00,469,472,463,464.75,1771600,464.75
2009-08-31 02:00:00,460,462,458,461.67,1957900,461.67
2009-09-01 02:00:00,460,467,454,455.76,2594900,455.76
2009-09-02 02:00:00,456,458,453,453.01,1804800,453.01
2009-09-03 02:00:00,456,458,455,457.52,1646200,457.52
2009-09-04 02:00:00,458,463,456,461.3,1499200,461.3
2009-09-08 02:00:00,464,467,456,458.62,2656700,458.62
2009-09-09 02:00:00,459,466,459,463.97,2195400,463.97
2009-09-10 02:00:00,467,471,462,470.94,2534600,470.94
2009-09-11 02:00:00,470,473,468,472.14,1902900,472.14
2009-09-14 02:00:00,471,477,470,475.12,1975700,475.12
2009-09-15 02:00:00,475,479,473,477.54,2398100,477.54
2009-09-16 02:00:00,480,489,478,488.29,2585300,488.29
2009-09-17 02:00:00,491,497,487,491.72,4483100,491.72
2009-09-18 02:00:00,497,497,491,491.46,3283500,491.46
2009-09-21 02:00:00,488,499,486,497.0,2116400,497.0
2009-09-22 02:00:00,501,502,498,499.06,3041200,499.06
2009-09-23 02:00:00,501,507,498,498.46,2704200,498.46
2009-09-24 02:00:00,500,501,493,496.77,2527600,496.77
2009-09-25 02:00:00,494,500,492,492.48,2049600,492.48
2009-09-28 02:00:00,495,502,493,498.53,1839300,498.53
2009-09-29 02:00:00,500,500,493,498.53,2099200,498.53
2009-09-30 02:00:00,500,500,487,495.85,3141700,495.85
2009-10-01 02:00:00,493,496,487,487.2,2813200,487.2
2009-10-02 02:00:00,484,492,483,484.58,2600800,484.58
2009-10-05 02:00:00,488,492,483,488.52,2144600,488.52
2009-10-06 02:00:00,492,499,492,498.74,2732300,498.74
2009-10-07 02:00:00,499,519,498,517.54,4874200,517.54
2009-10-08 02:00:00,520,523,513,514.18,4303800,514.18
2009-10-09 02:00:00,517,522,515,516.25,2738100,516.25
2009-10-12 02:00:00,523,526,519,524.04,3322200,524.04
2009-10-13 02:00:00,524,527,521,526.11,3037400,526.11
2009-10-14 02:00:00,532,536,530,535.32,3258400,535.32
2009-10-15 02:00:00,534,537,527,529.91,6100400,529.91
2009-10-16 02:00:00,547,555,545,549.85,8841900,549.85
2009-10-19 02:00:00,553,554,549,552.09,3217900,552.09
2009-10-20 02:00:00,552,553,541,551.72,4043700,551.72
2009-10-21 02:00:00,550,559,549,551.1,3670600,551.1
2009-10-22 02:00:00,550,555,548,554.09,2336500,554.09
2009-10-23 02:00:00,555,558,551,553.69,2392700,553.69
2009-10-26 01:00:00,556,562,551,554.21,2970400,554.21
2009-10-27 01:00:00,551,555,544,548.29,3216500,548.29
2009-10-28 01:00:00,548,550,538,540.3,2567800,540.3
2009-10-29 01:00:00,543,552,541,551.05,2522600,551.05
2009-10-30 01:00:00,550,550,534,536.12,3468500,536.12
2009-11-02 01:00:00,537,539,528,533.99,3202100,533.99
2009-11-03 01:00:00,530,538,528,537.29,2380200,537.29
2009-11-04 01:00:00,541,546,536,540.33,2332700,540.33
2009-11-05 01:00:00,543,550,543,548.65,1847700,548.65
2009-11-06 01:00:00,548,552,546,551.1,1826700,551.1
2009-11-09 01:00:00,555,563,554,562.51,2649900,562.51
2009-11-10 01:00:00,563,569,562,566.76,2230800,566.76
2009-11-11 01:00:00,570,574,566,570.56,2319700,570.56
2009-11-12 01:00:00,570,573,566,567.85,1886300,567.85
2009-11-13 01:00:00,569,573,567,572.05,1666800,572.05
2009-11-16 01:00:00,575,577,573,576.28,2199200,576.28
2009-11-17 01:00:00,575,578,574,577.49,1916700,577.49
2009-11-18 01:00:00,577,579,572,576.65,1549600,576.65
2009-11-19 01:00:00,574,574,570,572.99,2168000,572.99
2009-11-20 01:00:00,570,572,569,569.96,2006200,569.96
2009-11-23 01:00:00,576,587,576,582.35,2547500,582.35
2009-11-24 01:00:00,583,584,577,583.09,1605200,583.09
2009-11-25 01:00:00,586,587,583,585.74,1461200,585.74
2009-11-27 01:00:00,572,582,571,579.76,1384600,579.76
2009-11-30 01:00:00,581,584,577,583.0,1725100,583.0
2009-12-01 01:00:00,588,591,583,589.87,2320300,589.87
2009-12-02 01:00:00,591,593,586,587.51,1663200,587.51
2009-12-03 01:00:00,589,591,585,585.74,1428700,585.74
2009-12-04 01:00:00,593,595,579,585.01,2513600,585.01
2009-12-07 01:00:00,584,589,581,586.25,1636200,586.25
2009-12-08 01:00:00,584,591,582,587.05,1524000,587.05
2009-12-09 01:00:00,588,589,584,589.02,1781000,589.02
2009-12-10 01:00:00,590,595,590,591.5,1668300,591.5
2009-12-11 01:00:00,595,595,588,590.51,1720000,590.51
2009-12-14 01:00:00,595,597,593,595.73,1913400,595.73
2009-12-15 01:00:00,593,596,591,593.14,2280400,593.14
2009-12-16 01:00:00,599,600,597,597.76,2809400,597.76
2009-12-17 01:00:00,596,598,594,593.94,2638800,593.94
2009-12-18 01:00:00,596,599,595,596.42,3531500,596.42
2009-12-21 01:00:00,598,600,596,598.68,2571200,598.68
2009-12-22 01:00:00,601,602,599,601.12,1880800,601.12
2009-12-23 01:00:00,604,613,603,611.68,2072700,611.68
2009-12-24 01:00:00,613,620,612,618.48,858700,618.48
